,X,Y,simul_2008_etat_initial_loyer,simul_2008_etat_initial_logement,simul_2008_etat_initial_taille,simul_2008_etat_initial_emissions,simul_2030_sc1_BAU_loyer,simul_2030_sc1_BAU_logement,simul_2030_sc1_BAU_taille,simul_2030_sc1_BAU_emissions,simul_2030_sc3_ZI_loyer,simul_2030_sc3_ZI_logement,simul_2030_sc3_ZI_taille,simul_2030_sc3_ZI_emissions,simul_2030_sc4_CV_loyer,simul_2030_sc4_CV_logement,simul_2030_sc4_CV_taille,simul_2030_sc4_CV_emissions,simul_2030_sc2_TU_loyer,simul_2030_sc2_TU_logement,simul_2030_sc2_TU_taille,simul_2030_sc2_TU_emissions,simul_2030_sc5_mix_loyer,simul_2030_sc5_mix_logement,simul_2030_sc5_mix_taille,simul_2030_sc5_mix_emissions,coeff_land,part_inond,distance_centre
4777,671250.0,6823850.0,130.382571463386,34812.9332130129,92.6595010427343,2560912.37421154,229.758119022316,46904.968198337,92.23010662045071,3349703.49955862,229.86688406978902,47336.5532862668,92.1864665286401,3349703.49955862,232.34353082337003,34812.9332130129,91.20381247219959,3349703.49955862,238.662633399553,87805.0336341877,89.7408015065621,2135353.47509773,242.022415838672,34812.9332130129,88.5388450300252,2135353.47509773,0.5766,0.0,42.290660907581
4778,671250.0,6822850.0,130.105451386378,33157.2033438629,92.7976099997357,2540612.03740588,229.115348829721,44389.8215005816,92.41115294827921,3349545.6499814996,229.223809596628,44809.970052342,92.36742719161741,3349545.6499814996,231.693527695337,33157.2033438629,91.38284419987629,3349545.6499814996,238.298758602123,85918.2092505445,89.8367015407652,2123446.87157289,241.653601172169,33157.2033438629,88.63341373341959,2123446.87157289,0.6076,0.0102040816326532,43.2030091544559
4779,672250.0,6902850.0,120.133214384995,0.0,97.9401226206201,6000676.5409395,223.13707898582697,23974.289882279903,94.13737786849579,6296797.74166856,223.24270970343701,24287.049066327403,94.0928353219943,6296797.74166856,225.64798584612703,0.0,93.08986048422449,6296797.74166856,214.365324937746,4543.58274951026,96.74552111339779,6044291.10694121,217.394805152393,0.0,95.4461364152178,6044291.10694121,0.62,0.0,44.52527372178637
4780,672250.0,6901850.0,120.146732059032,0.264305180968534,98.11722638133591,5808114.80248292,224.17787005482498,27132.9098432781,93.8312281214641,6129232.67399035,224.283993471846,27464.551841722598,93.7868304344185,6129232.67399035,226.700488681933,0.264305180968534,92.78711743057501,6129232.67399035,215.331581482181,6011.91463528071,96.441428116294,5840310.96454432,218.37421533255403,0.264305180968534,95.1462807265514,5840310.96454432,0.62,0.0,43.617656975128774
4781,672250.0,6900850.0,120.929503416417,370.74249432363,97.67221756399591,5612356.74334318,225.209388984399,30430.8275557739,93.53018062554571,5958094.12642256,225.316000711499,30781.0881305643,93.4859253837476,5958094.12642256,227.74361504120202,370.74249432363,92.4894198525383,5958094.12642256,216.32600287451,7707.429620293859,96.1308839616475,5630090.95882164,219.382172128143,370.74249432363,94.8400630606091,5630090.95882164,0.62,0.0,42.714166268347086
4782,672250.0,6899850.0,121.735129588652,1284.54764101905,97.21930030180609,5414775.43065969,226.240021415594,33890.0053427288,93.23172385664878,5783948.17734319,226.347121033115,34258.7889168957,93.1876098342558,5783948.17734319,228.785844926545,1284.54764101905,92.1942841731061,5783948.17734319,217.365539045596,9673.662935960441,95.8088349492751,5415016.14090858,220.43585600696,1284.54764101905,94.5225000610237,5415016.14090858,0.62,0.0,41.81506905411015
4783,672250.0,6898850.0,122.569242519335,2706.33664804815,96.75570578636558,5217359.70365473,227.280034080868,37544.7051047409,92.9328845772456,5607848.52990078,227.387626029313,37932.1135173588,92.8889119552485,5607848.52990078,229.83756059944,2706.33664804815,91.8987702395684,5607848.52990078,218.4666103664,11966.2383232451,95.47056540317881,5197331.23560491,221.551910547962,2706.33664804815,94.18894163708241,5197331.23560491,0.62,0.0,40.92065493122025
4784,672250.0,6897850.0,123.435812509587,4648.97066274811,96.2797182467696,5022803.5958586,228.34090392865602,41440.3027559461,92.6304377646054,5431472.97485547,228.44899808159198,41846.653053065,92.586608249964,5431472.97485547,230.91036815561299,4648.97066274811,91.59968891576192,5431472.97485547,219.64218936371498,14646.0804211676,95.1125902140215,4980277.65527918,222.74348444597197,4648.97066274811,93.8359510781615,4980277.65527918,0.62,0.0,40.03123780249619
4785,672250.0,6896850.0,124.32838955494499,7113.083503668159,95.79534834758742,4821578.47537948,229.401339016883,45501.4061085206,92.3304928285437,5248819.72843543,229.50993516850102,45926.644772372594,92.28680523745659,5248819.72843543,231.982736059981,7113.083503668159,91.30308162880371,5248819.72843543,220.88952135082403,17745.0880158642,94.73630981039459,4753561.31801197,224.007785125939,7113.083503668159,93.46490915742251,4753561.31801197,0.62,0.0,39.147158262126766
4786,672250.0,6895850.0,125.251053389156,10128.4981768976,95.3008262199214,4608007.2404243,230.438662707365,49633.78031285809,92.03935685877899,5054812.90528412,230.547749916973,50077.4609903788,91.9958070231485,5054812.90528412,233.03173249971002,10128.4981768976,91.01518528602259,5054812.90528412,222.233600519114,21372.022860682,94.33486626162849,4510280.88228687,225.370146300765,10128.4981768976,93.06905323036301,4510280.88228687,0.62,0.0,38.268786236304905
